audio_file,text,language,speaker,source_file
009406.wav,"(3) evidence establishing the ownership of the murder weapon,",en,LJSpeech_single_speaker,LJ036-0011.wav
010158.wav,"However, to say that because one does not find sufficient marks for identification that it is a negative,",en,LJSpeech_single_speaker,LJ038-0278.wav
001326.wav,"Kidderminster had a prison, one damp chill room,",en,LJSpeech_single_speaker,LJ005-0207.wav
010319.wav,Oswald's Rifle Practice Outside the Marines,en,LJSpeech_single_speaker,LJ039-0133.wav
004797.wav,"All too have a fairly good appetite, and eat with relish, up to the last moment.",en,LJSpeech_single_speaker,LJ016-0387.wav
006797.wav,"Robert Brown noted the more complex motions of the protoplasm in the cells of Tradescantia in 1831,",en,LJSpeech_single_speaker,LJ025-0059.wav
005809.wav,It is interesting to note here,en,LJSpeech_single_speaker,LJ019-0274.wav
012927.wav,that society and its leaders had combined to thwart him. It will require every available resource of our Government,en,LJSpeech_single_speaker,LJ050-0105.wav
001456.wav,"a subject of magnitude and importance sufficient to exclude other jails, they soon narrowed their inquiry still further,",en,LJSpeech_single_speaker,LJ006-0038.wav
005411.wav,"who was followed, disguised, and with her hair dyed black, to a house in the Marylebone Road, where she met her husband.",en,LJSpeech_single_speaker,LJ018-0274.wav
008334.wav,considerable time which at this juncture was not available.,en,LJSpeech_single_speaker,LJ031-0089.wav
002801.wav,The various grades were distinguished by cockades and bows of different colors.,en,LJSpeech_single_speaker,LJ010-0210.wav
009837.wav,"At 1:22 p.m. the Dallas police radio described the man wanted for the murder of Tippit as, quote, a white male about thirty,",en,LJSpeech_single_speaker,LJ037-0224.wav
007617.wav,"Darius, who besieged the rebellious city twice, weakened it by destroying some of its walls.",en,LJSpeech_single_speaker,LJ028-0359.wav
011716.wav,"That if I want to he would rent an apartment in Dallas tomorrow -- that he didn't want me to remain with Ruth any longer, but wanted me to live with him in Dallas.",en,LJSpeech_single_speaker,LJ045-0165.wav
007816.wav,special agent in charge of the Dallas office. Both agents were advised of the trip on November 4.,en,LJSpeech_single_speaker,LJ029-0039.wav
004379.wav,"commencing sham actions, and addressing formal applications, merely for the reply.",en,LJSpeech_single_speaker,LJ015-0278.wav
008922.wav,"it would be the thickness of both the paper and the tape, the color under various lighting conditions of both the paper and the tape,",en,LJSpeech_single_speaker,LJ033-0169.wav
010428.wav,"(2) brought this rifle into the Depository Building on the morning of the assassination,",en,LJSpeech_single_speaker,LJ039-0242.wav
006717.wav,its meaning would depend upon the kind of justices who would be sitting on the Supreme Court bench.,en,LJSpeech_single_speaker,LJ024-0122.wav
003737.wav,"Good was followed to his stables by a policeman, but obstinately denied the theft.",en,LJSpeech_single_speaker,LJ013-0240.wav
002262.wav,nearly indefinitely deferred.,en,LJSpeech_single_speaker,LJ008-0294.wav
007430.wav,"The ascent to the top is on the outside, by a path which winds round all the towers.",en,LJSpeech_single_speaker,LJ028-0172.wav
004006.wav,"Employed as a clerk in the Globe Assurance,",en,LJSpeech_single_speaker,LJ014-0242.wav
009303.wav,They rushed to the west windows after the shots were fired and remained there,en,LJSpeech_single_speaker,LJ035-0118.wav
002395.wav,"The two masses of prisoners for trial undulate and slightly murmur,",en,LJSpeech_single_speaker,LJ009-0108.wav
001186.wav,"The new jails, as Howard says, ""having pompous fronts, appear like palaces to the lower class of people, and many persons are against them on this account.""",en,LJSpeech_single_speaker,LJ005-0066.wav
002008.wav,"By practice the art is much improved, and there is no part of the world in which villains are hanged in so neat a manner, and with so little ceremony.",en,LJSpeech_single_speaker,LJ008-0039.wav
000194.wav,"On the 14th June, 1800, there were 199 debtors and 289 felons in the prison.",en,LJSpeech_single_speaker,LJ002-0008.wav
008771.wav,Oswald generally would go to Irving on Friday afternoon and return to Dallas Monday morning.,en,LJSpeech_single_speaker,LJ033-0018.wav
005526.wav,"Of the lesser criminals, forgers, thieves, swindlers, Newgate continued to receive its full share up to the last.",en,LJSpeech_single_speaker,LJ018-0389.wav
000772.wav,"were imposed in case of misconduct; and when there had been an attempt at escape,",en,LJSpeech_single_speaker,LJ003-0249.wav
001479.wav,"and ""the greatest contempt shown for the law.""",en,LJSpeech_single_speaker,LJ006-0061.wav
001847.wav,"There were no restraints, cards and backgammon were played, and the time passed in feasting and revelry.",en,LJSpeech_single_speaker,LJ007-0121.wav
003741.wav,"Just at this moment, however, the searchers found concealed under two trusses of hay a woman's headless and dismembered trunk.",en,LJSpeech_single_speaker,LJ013-0244.wav
010475.wav,There was some quality about him that led him to act with an apparent disregard for possible consequences.,en,LJSpeech_single_speaker,LJ040-0041.wav
007987.wav,"end quote, followed by a scurrilous bill of particulars that constituted a vilification of the President.",en,LJSpeech_single_speaker,LJ029-0210.wav
000406.wav,and many reforms instituted. But the condition of the prison and its inmates remained unsatisfactory to the last.,en,LJSpeech_single_speaker,LJ002-0221.wav
012499.wav,All received their instructions early in the morning from Capt. P. W. Lawrence of the traffic division.,en,LJSpeech_single_speaker,LJ048-0195.wav
011202.wav,"that he had some aptitude in that area, quote, because the verbal score is high and the clerical score is high, end quote,",en,LJSpeech_single_speaker,LJ043-0076.wav
006318.wav,"but it will, by sustaining purchasing power, cushion the shock of economic distress.",en,LJSpeech_single_speaker,LJ022-0067.wav
006582.wav,"I came by a process of elimination to the conclusion that, short of amendments,",en,LJSpeech_single_speaker,LJ023-0128.wav
001448.wav,"The second inspector, the Rev. Whitworth Russell, was the chaplain of Millbank penitentiary,",en,LJSpeech_single_speaker,LJ006-0029.wav
000343.wav,"Other cases are recorded elsewhere, as at the Giltspur Street Compter, where in 1805 Mr. Neild found a man named William Grant",en,LJSpeech_single_speaker,LJ002-0158.wav
007469.wav,He appointed Gobrias governor of Babylon.,en,LJSpeech_single_speaker,LJ028-0211.wav
000728.wav,"Those who were thus reckless reacted upon the penitent who knew their days were numbered,",en,LJSpeech_single_speaker,LJ003-0205.wav
004578.wav,"When discovered next morning, quite dead, it was found that the strap actually did not touch his throat;",en,LJSpeech_single_speaker,LJ016-0164.wav
009169.wav,Euins stated that he could not ascertain the man's race and that the statement in the affidavit was intended to refer only to the white spot on the man's head,en,LJSpeech_single_speaker,LJ034-0203.wav
009251.wav,In an effort to determine whether Oswald could have descended to the lunchroom,en,LJSpeech_single_speaker,LJ035-0066.wav
003517.wav,he acted in a manner which excited the suspicions of the crew.,en,LJSpeech_single_speaker,LJ013-0020.wav
011640.wav,"Marina Oswald also ridiculed her husband's political views, thereby tearing down his view of his own importance.",en,LJSpeech_single_speaker,LJ045-0089.wav
010572.wav,"On the other hand, Lee told his probation officer, John Carro, that, quote,",en,LJSpeech_single_speaker,LJ040-0138.wav
007157.wav,but attention may be called to a like similarity extending to the details of structure.,en,LJSpeech_single_speaker,LJ027-0077.wav
007852.wav,"Accordingly, it was important to determine the luncheon site as quickly as possible, so that security could be established at the site and the motorcade route selected.",en,LJSpeech_single_speaker,LJ029-0075.wav
009492.wav,The taxicab ride.,en,LJSpeech_single_speaker,LJ036-0097.wav
001349.wav,"These justices were to inspect every part of the prison, and examine into the state and condition of prisoners.",en,LJSpeech_single_speaker,LJ005-0230.wav
000661.wav,"Though they could not force him to gamble, he was compelled to drink,",en,LJSpeech_single_speaker,LJ003-0138.wav
001493.wav,"He saw certain rooms fill up, and yet took no steps to open others that were locked up and empty.",en,LJSpeech_single_speaker,LJ006-0075.wav
010732.wav,"which might appear to be inconsistent with his desire to join the Marines, could have been another manifestation of Oswald's rejection of his environment.",en,LJSpeech_single_speaker,LJ041-0058.wav
011172.wav,"After about a month with his brother,",en,LJSpeech_single_speaker,LJ043-0046.wav
005155.wav,he wore gold-rimmed eye-glasses and a gold watch and chain.,en,LJSpeech_single_speaker,LJ018-0018.wav
009886.wav,"The Texas Theatre is on the north side of Jefferson Boulevard, approximately eight blocks from the scene of the Tippit shooting and six blocks",en,LJSpeech_single_speaker,LJ038-0004.wav
012608.wav,but finds that the Secret Service agents did all that could have been done to take protective measures.,en,LJSpeech_single_speaker,LJ049-0015.wav
009278.wav,"On the basis of this time test, therefore,",en,LJSpeech_single_speaker,LJ035-0093.wav
002525.wav,"After this the sheriffs sent for another rope, but the spectators interfered, and the man was carried back to jail.",en,LJSpeech_single_speaker,LJ009-0238.wav
010104.wav,"Another statement which limits the time when it could have been written is the reference, quote, you and the baby, end quote,",en,LJSpeech_single_speaker,LJ038-0224.wav
013071.wav,It may eventually be desirable to codify the practice in an Executive order.,en,LJSpeech_single_speaker,LJ050-0249.wav
005375.wav,"and in 1862 he was obliged to fly the country, hopelessly and irretrievably ruined.",en,LJSpeech_single_speaker,LJ018-0238.wav
003199.wav,"Two Bow Street runners were dispatched to the house in York Street, which had evidently been taken on purpose for the outrage.",en,LJSpeech_single_speaker,LJ011-0291.wav
005718.wav,"provided it was henceforth used only for untried prisoners, suggested that Newgate should be entirely reconstructed, and the new building adopted as a model.",en,LJSpeech_single_speaker,LJ019-0183.wav
011060.wav,"Expanding on his ideas on how his alternative to communism and capitalism might be introduced, he wrote of a, quote, readily foreseeable",en,LJSpeech_single_speaker,LJ042-0184.wav
012544.wav,by members of the midnight to 8 a.m. shift of the White House detail.,en,LJSpeech_single_speaker,LJ048-0240.wav
010772.wav,"All the Marine Corps did was to teach you to kill and after you got out of the Marines you might be good gangsters, end quote.",en,LJSpeech_single_speaker,LJ041-0098.wav
008260.wav,"Arriving almost simultaneously were the President's follow-up car, the Vice President's automobile, and the Vice President's follow-up car.",en,LJSpeech_single_speaker,LJ031-0015.wav
010538.wav,"when he was sent to New Orleans to visit the family of his mother's sister, Mrs. Lillian Murret, for 2 or 3 weeks.",en,LJSpeech_single_speaker,LJ040-0104.wav
000041.wav,"It must be said that it is in no way like the transition type of Subiaco,",en,LJSpeech_single_speaker,LJ001-0041.wav
011572.wav,"any of the personalities or groups epitomizing or representing the so-called right wing,",en,LJSpeech_single_speaker,LJ045-0021.wav
006817.wav,the males of most Rotifers have no digestive apparatus.,en,LJSpeech_single_speaker,LJ025-0079.wav
010082.wav,"Prior to the Walker shooting on April 10, Oswald had been attending typing classes on Monday, Tuesday, and Thursday evenings.",en,LJSpeech_single_speaker,LJ038-0202.wav
010869.wav,"Oswald's interest in Marxism led some people to avoid him,",en,LJSpeech_single_speaker,LJ041-0195.wav
002724.wav,"and catching sight of the coffins ranged around the gallows, he smiled at the show with contemptuous indifference.",en,LJSpeech_single_speaker,LJ010-0133.wav
012038.wav,"As reported in chapter 2, when the special file was reviewed on November 8,",en,LJSpeech_single_speaker,LJ046-0237.wav
011233.wav,"Upon moving to New Orleans on April 24, 1963,",en,LJSpeech_single_speaker,LJ043-0107.wav
009336.wav,"He was walking into the office from the back hallway,",en,LJSpeech_single_speaker,LJ035-0151.wav
012754.wav,"Although the Secret Service has had the primary responsibility for the protection of the President,",en,LJSpeech_single_speaker,LJ049-0162.wav
007156.wav,"These remarkable similarities in the common general plan alone are convincing evidences of descent,",en,LJSpeech_single_speaker,LJ027-0076.wav
010077.wav,"10. I left you as much money as I could,",en,LJSpeech_single_speaker,LJ038-0197.wav
012086.wav,it learned also that Oswald had been discharged from the Marine Corps Reserve as undesirable in August 1960.,en,LJSpeech_single_speaker,LJ047-0031.wav
007231.wav,"for instance, were separately created, additional prongs were successively added to their antlers; and yet that,",en,LJSpeech_single_speaker,LJ027-0152.wav
005076.wav,"eight truculent and reckless scoundrels, who, brooding over their fancied wrongs, and burning for revenge,",en,LJSpeech_single_speaker,LJ017-0221.wav
007881.wav,"Deputy Chief N. T. Fisher, and several other command officers to discuss details of the motorcade and possible routes.",en,LJSpeech_single_speaker,LJ029-0104.wav
005395.wav,"But while repudiating the charges made against him of systematic extravagance and immorality,",en,LJSpeech_single_speaker,LJ018-0258.wav
009642.wav,"It was Benavides, using Tippit's car radio, who first reported the killing of Patrolman Tippit at about 1:16 p.m.:",en,LJSpeech_single_speaker,LJ037-0029.wav
011204.wav,because of his need for immediate employment she attempted to obtain for him any job that was available at the time. Oswald made qualifying marks,en,LJSpeech_single_speaker,LJ043-0078.wav
007790.wav,"During 1963, the reasons for making the trip became more persuasive.",en,LJSpeech_single_speaker,LJ029-0013.wav
012566.wav,"during the hours they are officially employed at their post of duty, or when they may reasonably expect that they may be called upon to perform an official duty.",en,LJSpeech_single_speaker,LJ048-0262.wav
004089.wav,"Cole quickly raised money on both sets of warrants. He carried on this game for some time with great success,",en,LJSpeech_single_speaker,LJ014-0328.wav
001968.wav,No complete and permanent improvement was indeed possible while Newgate remained unchanged.,en,LJSpeech_single_speaker,LJ007-0242.wav
011771.wav,The Commission does not believe that the relations between Oswald and his wife caused him to assassinate the President.,en,LJSpeech_single_speaker,LJ045-0220.wav
011529.wav,"was also reported in the October 1, 1963, issue of the Worker, to which Oswald also subscribed.",en,LJSpeech_single_speaker,LJ044-0217.wav
012572.wav,"Therefore, the use of intoxicating liquor of any kind, including beer and wine, by members of the White House Detail",en,LJSpeech_single_speaker,LJ048-0268.wav
007000.wav,"the kinetic energy of sunlight was expended in lifting the atoms into position of vantage, thus endowing them with energy of position.",en,LJSpeech_single_speaker,LJ026-0086.wav
000424.wav,also for prisoners committed by the Admiralty Court.,en,LJSpeech_single_speaker,LJ002-0239.wav
012144.wav,inasmuch as the facts relating to Oswald's activities at that time did not warrant such action.,en,LJSpeech_single_speaker,LJ047-0089.wav
012454.wav,while the Secret Service representatives in Dallas,en,LJSpeech_single_speaker,LJ048-0150.wav
011235.wav,"In New Orleans he obtained work as a greaser and oiler of coffee processing machines for the William B. Reily Co.,",en,LJSpeech_single_speaker,LJ043-0109.wav
006143.wav,"If the codes which have been written have been too complicated,",en,LJSpeech_single_speaker,LJ021-0102.wav
005662.wav,"or the still more costly process of walling in the whole farm, would have greatly added to the charges of these establishments.",en,LJSpeech_single_speaker,LJ019-0127.wav
009032.wav,led the Commission to attach some probative value to the fingerprint and palmprint identifications in reaching the conclusion,en,LJSpeech_single_speaker,LJ034-0065.wav
004597.wav,"The story goes, that about 1828",en,LJSpeech_single_speaker,LJ016-0183.wav
002660.wav,"She died early, and Thistlewood, left to his own resources,",en,LJSpeech_single_speaker,LJ010-0069.wav
000142.wav,"modern printers generally overdo the ""whites"" in the spacing, a defect probably forced on them by the characterless quality of the letters.",en,LJSpeech_single_speaker,LJ001-0142.wav
002598.wav,Police protection was better and more effective;,en,LJSpeech_single_speaker,LJ010-0007.wav
006702.wav,The first includes those who fundamentally object to social and economic legislation along modern lines.,en,LJSpeech_single_speaker,LJ024-0107.wav
001378.wav,"It was laid down as a first and indispensable principle that uniformity of discipline should prevail everywhere,",en,LJSpeech_single_speaker,LJ005-0259.wav
003675.wav,Further suspicion was caused by the position of a book and a wax candle by the bedside.,en,LJSpeech_single_speaker,LJ013-0178.wav
009659.wav,"The man, quote, in kind of a little trot, end quote, headed down Patton toward Jefferson Boulevard, a block away.",en,LJSpeech_single_speaker,LJ037-0046.wav
012963.wav,"As a beginning step to improve liaison with local law enforcement officials, the Secret Service on August 26, 1964,",en,LJSpeech_single_speaker,LJ050-0141.wav
006363.wav,and I assure my fellow citizens that no energy will be spared in using these funds effectively,en,LJSpeech_single_speaker,LJ022-0112.wav
012269.wav,"End quote. Mr. Bouck pointed out, however, that he had no reason to believe that any one Federal agency had access to all this information,",en,LJSpeech_single_speaker,LJ047-0214.wav
004742.wav,"It was read for the first time in March 1866, but did not become law till 1868.",en,LJSpeech_single_speaker,LJ016-0330.wav
001139.wav,"refuted by abundant evidence, and having no foundation whatever in truth.",en,LJSpeech_single_speaker,LJ005-0019.wav
007375.wav,I raised its summit mountain high. I constructed a moat-wall of burned bricks about the west wall of Babylon.,en,LJSpeech_single_speaker,LJ028-0116.wav
001788.wav,"Latterly his ministrations to the condemned had been restricted to a visit on Sunday afternoons, and occasionally about once a fortnight on a week-day.",en,LJSpeech_single_speaker,LJ007-0062.wav
011743.wav,"apparently will loop through the downtown area, probably on Main Street,",en,LJSpeech_single_speaker,LJ045-0192.wav
004647.wav,In his own profession,en,LJSpeech_single_speaker,LJ016-0233.wav
007569.wav,"the Babylonians will entrust everything, even the keys of their gates, to me. Then it will be for me and my Persians to do the rest.",en,LJSpeech_single_speaker,LJ028-0311.wav
000460.wav,"At one time the Ludgate debtors, accompanied by the keeper,",en,LJSpeech_single_speaker,LJ002-0275.wav
006116.wav,But it is an undeniable fact that the restoration of other billions of sound investments to a reasonable earning power,en,LJSpeech_single_speaker,LJ021-0075.wav
008180.wav,"As he issued his instructions to Greer and to the lead car, Kellerman heard a flurry of shots within 5 seconds of the first noise.",en,LJSpeech_single_speaker,LJ030-0190.wav
000949.wav,"All measures and practices in prison which may injure him in any way are illegal,|All measures and practices in prison which may injure him in any way are illegal,",en,LJSpeech_single_speaker,LJ004-0079.wav
009529.wav,"I asked him where he wanted to go. And he said, ""500 North Beckley. Well, I started up,",en,LJSpeech_single_speaker,LJ036-0134.wav
006371.wav,"there may be occasional instances of inefficiency, bad management, or misuse of funds.",en,LJSpeech_single_speaker,LJ022-0120.wav
004629.wav,"The mark was valued at thirteenpence halfpenny, or rather more than the shilling, which from time immemorial had been the hangman's wages.",en,LJSpeech_single_speaker,LJ016-0215.wav
007359.wav,"However cruel and religiously intolerant Nebuchadnezzar may have been, he was undoubtedly the greatest builder the world has ever seen.",en,LJSpeech_single_speaker,LJ028-0100.wav
005926.wav,"to close useless prisons, and to insure that uniformity of system which all thoughtful persons had long admitted to be of paramount importance",en,LJSpeech_single_speaker,LJ019-0391.wav
006041.wav,"The grand secret of keeping house well and without worry, lies in the art of packing and fitting different kinds of work and in picking up the minutes.",en,LJSpeech_single_speaker,LJ020-0107.wav
000442.wav,"and a master of the ale-room, who kept this the scene of their revels clean, and saw that boiling water was provided for grog.",en,LJSpeech_single_speaker,LJ002-0257.wav
006660.wav,Such a succession of appointments should have provided a Court well-balanced as to age.,en,LJSpeech_single_speaker,LJ024-0065.wav
009795.wav,Ownership of Revolver,en,LJSpeech_single_speaker,LJ037-0182.wav
008832.wav,sister of the man with whom Oswald drove to work -- Buell Wesley Frazier.,en,LJSpeech_single_speaker,LJ033-0079.wav
009047.wav,"When he reached the first floor, the west elevator -- the one with the gate was not there.",en,LJSpeech_single_speaker,LJ034-0080.wav
003831.wav,"and by dint of usurious interest on small sums advanced to needy neighbors, had amassed as much as eight thousand pounds or ten thousand pounds.",en,LJSpeech_single_speaker,LJ014-0066.wav
012652.wav,"Agents are instructed that it is not their responsibility to investigate or evaluate a present danger,",en,LJSpeech_single_speaker,LJ049-0059.wav
006145.wav,"let it be remembered that so far as possible, consistent with the immediate public interest of this past year",en,LJSpeech_single_speaker,LJ021-0104.wav
011857.wav,in 1789 in less time than it took George Washington to travel from New York to Mount Vernon,en,LJSpeech_single_speaker,LJ046-0056.wav
006345.wav,"in whose field the project falls, and also to notify another agency which I am creating -- a Progress Division.",en,LJSpeech_single_speaker,LJ022-0094.wav
001959.wav,"it consists of several circular perforations, about two inches in diameter,",en,LJSpeech_single_speaker,LJ007-0233.wav
009263.wav,Then Howlett walked down the stairway to the second-floor landing and entered the lunchroom.,en,LJSpeech_single_speaker,LJ035-0078.wav
000156.wav,The paper on which the printing is to be done is a necessary part of our subject:,en,LJSpeech_single_speaker,LJ001-0156.wav
010444.wav,"The motives of any man, however, must be analyzed in terms of the character and state of mind of the particular individual involved.",en,LJSpeech_single_speaker,LJ040-0010.wav
004579.wav,"three fingers might have been inserted between it and the flesh; the pressure was all on the arteries behind the ears,",en,LJSpeech_single_speaker,LJ016-0165.wav
001090.wav,"for breakfast a pint of gruel; for dinner half a pound of boiled meat, or a quart of soup with vegetables, on alternate days.",en,LJSpeech_single_speaker,LJ004-0220.wav
006050.wav,we are bringing order out of the old chaos,en,LJSpeech_single_speaker,LJ021-0008.wav
011999.wav,"at the request of Special Agent Lawson, advance agent for President Kennedy's trip to Dallas.",en,LJSpeech_single_speaker,LJ046-0198.wav
009123.wav,"Brennan stated, quote, I could at that time -- I could, with all sincerity, identify him as being the same man, end quote.",en,LJSpeech_single_speaker,LJ034-0157.wav
007951.wav,"Dallas, Fort Worth, San Antonio, and Houston",en,LJSpeech_single_speaker,LJ029-0174.wav
001675.wav,"hot meat, poultry, and fish were also forbidden.",en,LJSpeech_single_speaker,LJ006-0257.wav
006764.wav,"Following out his teleological argument, Cuvier remarks that the organization of this cavity",en,LJSpeech_single_speaker,LJ025-0026.wav
010973.wav,and considerably better living quarters than those accorded to Soviet citizens of equal age and station.,en,LJSpeech_single_speaker,LJ042-0097.wav
006417.wav,"This legislation will not only in the long run result in providing lower electric and gas rates to the consumer,",en,LJSpeech_single_speaker,LJ022-0166.wav
012533.wav,The statements of the agents involved are supported by statements of members of the Fort Worth press who accompanied or observed them,en,LJSpeech_single_speaker,LJ048-0229.wav
002327.wav,"whose desk and pulpit were just in front of the condemned pew, and within a couple of yards of it.",en,LJSpeech_single_speaker,LJ009-0040.wav
007097.wav,All organisms have the same need of reproduction.,en,LJSpeech_single_speaker,LJ027-0017.wav
011248.wav,"who had previously interviewed Oswald, saw him on television and heard a radio debate in which he engaged on August 21, 1963.",en,LJSpeech_single_speaker,LJ043-0122.wav
010320.wav,"During one of his leaves from the Marines, Oswald hunted with his brother Robert,",en,LJSpeech_single_speaker,LJ039-0134.wav
006451.wav,renewed faith in the vast possibilities of human beings to improve their material and spiritual status,en,LJSpeech_single_speaker,LJ022-0200.wav
001716.wav,while older women in infirm health were sent across the seas.,en,LJSpeech_single_speaker,LJ006-0298.wav
009891.wav,"When he heard police sirens, he, quote, looked up and saw the man enter the lobby, end quote.",en,LJSpeech_single_speaker,LJ038-0009.wav
009173.wav,"Accordingly, Euins' testimony is considered probative as to the source of the shots but is inconclusive as to the identity of the man in the window.",en,LJSpeech_single_speaker,LJ034-0207.wav
008382.wav,"At approximately 1:20 p.m., Vice President Johnson was notified by O'Donnell that President Kennedy was dead.",en,LJSpeech_single_speaker,LJ031-0137.wav
009434.wav,"In his Commission testimony, McWatters said he had been in error and that a teenager named Milton Jones was the passenger he had in mind.",en,LJSpeech_single_speaker,LJ036-0039.wav
003832.wav,"His wealth was well known to ""Maria,"" as he called Mrs. Manning, who made several ineffectual attempts to get money out of him.",en,LJSpeech_single_speaker,LJ014-0067.wav
006300.wav,"The simple fact is that many million more people have private work today than two years ago today or one year ago today,",en,LJSpeech_single_speaker,LJ022-0049.wav
003349.wav,instead of handing it or the price of it back to the Caspars.,en,LJSpeech_single_speaker,LJ012-0148.wav
012472.wav,"With the number of men available to the Secret Service and the time available, surveys of hundreds of buildings and thousands of windows is not practical.",en,LJSpeech_single_speaker,LJ048-0168.wav
009178.wav,"As the motorcade started its descent down Elm Street., Altgens snapped a picture of the Presidential limousine with the entrance to the Depository Building in the background.",en,LJSpeech_single_speaker,LJ034-0212.wav
010014.wav,"When asked why he lived at his roominghouse under the name O. H. Lee,",en,LJSpeech_single_speaker,LJ038-0132.wav
000588.wav,"All the misdemeanants, whatever their offense, were lodged in this chapel ward.",en,LJSpeech_single_speaker,LJ003-0065.wav
009347.wav,approximately 30 to 45 seconds after Oswald's lunchroom encounter with Baker and Truly.,en,LJSpeech_single_speaker,LJ035-0162.wav
012476.wav,"At the two places in Dallas where the President would remain for a period of time, Love Field and the Trade Mart,",en,LJSpeech_single_speaker,LJ048-0172.wav
002991.wav,"For a long time justice did not overtake him for any criminal offense, but he was frequently in Newgate and in the King's Bench for debt.",en,LJSpeech_single_speaker,LJ011-0083.wav
012507.wav,"The three officers confirm that their primary concern was crowd and traffic control,",en,LJSpeech_single_speaker,LJ048-0203.wav
011104.wav,"I went there to see the land, the people and how their system works, end quote.",en,LJSpeech_single_speaker,LJ042-0228.wav
012030.wav,The Commission believes that the facilities and procedures of the Protective Research Section of the Secret Service,en,LJSpeech_single_speaker,LJ046-0229.wav
009588.wav,Description of Shooting,en,LJSpeech_single_speaker,LJ036-0193.wav
000265.wav,Its name and its situation were the same as those of the old place of carrying out the terrible sentence inflicted on accused persons who stood mute.,en,LJSpeech_single_speaker,LJ002-0079.wav
010346.wav,"In tests with the Mannlicher-Carcano C2766 rifle, over 100 rounds of this ammunition were fired by the FBI",en,LJSpeech_single_speaker,LJ039-0160.wav
006789.wav,But in the fourth and fifth decades of this century,en,LJSpeech_single_speaker,LJ025-0051.wav
012560.wav,"as a result of the investigation he ordered, he was satisfied that each of the agents performed his duties in an entirely satisfactory manner",en,LJSpeech_single_speaker,LJ048-0256.wav
003865.wav,"In the back kitchen one of the detectives remarked that the cement between certain stones looked lighter than the rest, and on trying it with a knife,",en,LJSpeech_single_speaker,LJ014-0100.wav
006275.wav,"They know that the process of the constructive rebuilding of America cannot be done in a day or a year,",en,LJSpeech_single_speaker,LJ022-0024.wav
012672.wav,"Many changes have already been made and others are contemplated, some of them in response to the Commission's questions and informal suggestions.",en,LJSpeech_single_speaker,LJ049-0079.wav
012842.wav,in which the Commission believes that the Secret Service has operated with insufficient planning or control.,en,LJSpeech_single_speaker,LJ050-0020.wav
003712.wav,"He appeared to die instantly, said the murderer, in conclusion.",en,LJSpeech_single_speaker,LJ013-0215.wav
008439.wav,"At 5:58 p.m. Eastern Standard Time,",en,LJSpeech_single_speaker,LJ031-0194.wav
009787.wav,but only two of the four discarded cartridge cases found on the lawn at 10th Street and Patton Avenue were of Winchester-Western manufacture.,en,LJSpeech_single_speaker,LJ037-0174.wav
001530.wav,"he might keep him from the fire, or give him his soup or gruel in a pail instead of a basin.",en,LJSpeech_single_speaker,LJ006-0112.wav
010752.wav,"When the officers were unable to discuss foreign affairs satisfactorily with him, Oswald regarded them as unfit to exercise command over him.",en,LJSpeech_single_speaker,LJ041-0078.wav
000924.wav,"In order to give greater value to the pamphlet,",en,LJSpeech_single_speaker,LJ004-0054.wav
011390.wav,This would have made him a real center of attention as he must have been when he first arrived in the Soviet Union,en,LJSpeech_single_speaker,LJ044-0077.wav
007330.wav,"Late in his life, in 567, he invaded Egypt.",en,LJSpeech_single_speaker,LJ028-0071.wav
004365.wav,"The series of boldly-conceived and cleverly-executed forgeries in which James Townshend Saward, commonly called ""Jem the Penman,""",en,LJSpeech_single_speaker,LJ015-0264.wav
000670.wav,"Besides the jail fees, there was garnish of half-a-guinea, collected by the steward,",en,LJSpeech_single_speaker,LJ003-0147.wav
003605.wav,"Next day a person betrayed him for the reward, and he was soon captured.",en,LJSpeech_single_speaker,LJ013-0108.wav
005109.wav,"Taffir, the mate, finding there was a man who could speak English at another place twenty miles off,",en,LJSpeech_single_speaker,LJ017-0254.wav
011793.wav,"It is apparent, however, that Oswald was moved by an overriding hostility to his environment.",en,LJSpeech_single_speaker,LJ045-0242.wav
005249.wav,"It was one of these, Glendinning, who had allowed himself to be utilized for some time in this way, whose capture led to the breaking up of the gang.",en,LJSpeech_single_speaker,LJ018-0112.wav
007184.wav,"which are never destined to cut the gums; and throughout its life this animal retains, in a similarly rudimentary condition,",en,LJSpeech_single_speaker,LJ027-0104.wav
002592.wav,"The Chronicles of Newgate, Volume 2. By Arthur Griffiths. Section 13: Newgate notorieties, part 1.",en,LJSpeech_single_speaker,LJ010-0001.wav
005907.wav,It was practically inoperative as regards the penalties for neglect. It was no doubt as irksome and inconvenient to the Secretary of State,en,LJSpeech_single_speaker,LJ019-0372.wav
009974.wav,Oswald provided little information during his questioning.,en,LJSpeech_single_speaker,LJ038-0092.wav
006510.wav,It is an easy document to understand when you remember that it was called into being,en,LJSpeech_single_speaker,LJ023-0056.wav
007134.wav,"Since backboned animals are best known to most readers, they may be taken as an illustration.",en,LJSpeech_single_speaker,LJ027-0054.wav
002308.wav,"in which it was said I had enlarged upon the heinous nature of his crime, and warned the public to avoid such conduct.",en,LJSpeech_single_speaker,LJ009-0021.wav
008805.wav,"The period between 8 and 9 p.m., however, provided ample opportunity for Oswald to prepare the rifle for his departure the next morning.",en,LJSpeech_single_speaker,LJ033-0052.wav
