audio_file,text,language,speaker,source_file
008037.wav,प्रायद्वीप का अधिकांश भाग बंगाल की खाड़ी के जलोत्सरण क्षेत्र का भाग है|,hi,unknown,sample_8096
008316.wav,महिला अध्यापक बच्चों को गर्मी से बचाने के लिए इलेक्ट्रानिक पंखा लेकर पहुंची ताकि बच्चो को गर्मी से बचाया जा सके,hi,unknown,sample_8377
021325.wav,"जल के सभी प्राकृतिक स्रोत जैसे नदियॉ, तालें, तालाबें, गड्ढें आदि पानी से भर जाते है",hi,unknown,sample_21481
018557.wav,उन्होंने कहा कि चिन्हित अक्रियाशील भूखण्डों को प्राथमिकता से क्रियाशील कराया जाये।,hi,unknown,sample_18694
002170.wav,राज्य की बंजर जमीन पर इन्फ्रास्ट्रक्चर शुरू कर औद्योगिक विकास का रास्ता खुलेगा,hi,unknown,sample_2186
017295.wav,"कार, बाइक समेत कई सामान सस्ते हो जायेंगे, लेकिन फोन बिल, बीमा बिल, गहने, घडिय़ाँ और फर्नीचर जैसी चीजें महँगी हो जायेंगी",hi,unknown,sample_17424
014139.wav,"उनसे पहले शहज़ार रिज़वी, मनु भाकर, मेहुली घोष और अंजुम मुद्गिल ने भारत के लिये टूर्नामेंट में पदक जीते थे।",hi,unknown,sample_14248
018694.wav,"सचिन तेंदुलकर, हरभजन सिंह, युवराज सिंह, हार्दिक पांड्या, क्रुणाल पांड्या और मिचेल मैक्लेनाघन सहित कई बड़े क्रिकेटर शादी में पहुंचे",hi,unknown,sample_18833
011827.wav,संक्रमित व्यक्ति अथवा जंतु के सीधे संपर्क में आने पर भी राेग का संचरण हो सकता है|,hi,unknown,sample_11917
016347.wav,गर्मी के दिनों में गुड़ के साथ सत्तू खाने से एनर्जी भी मिलेगी,hi,unknown,sample_16470
006592.wav,इस्राईल उस समय तक अंतर्राष्ट्रीय संकल्पों का भी ख़्याल नहीं करता है जबतक स्वयं उसके अस्तित्व को ख़तरा न हो जाए ।,hi,unknown,sample_6638
004459.wav,दोनों आरोपियों की पहचान जसमेर सिंह पुत्र गुरमेल सिंह निवासी कत्तोवाल व चरनजीत सिंह पुत्र ज्ञान सिंह निवासी झोजड़ा बुल्लोवाल के तौर पर हुई ।,hi,unknown,sample_4490
014326.wav,इस मनोरम वातावरण और मधुर सान्निध्य को छोड़कर उसकी जाने की इच्छा भी नहीं हो रही थी,hi,unknown,sample_14437
007598.wav,साथ ही साथ हम यह भी देखेंगे कि ये वर्तमान में हिन्दु पन्चाङ्ग कैलेण्डर में इस्तेमाल होने वाले सिद्धान्तों से किस प्रकार से अलग हैं।,hi,unknown,sample_7656
009371.wav,शिल्पी दही जमा रही है जिससे कल पकोड़े वाली कढ़ी बनाई जाएगी।,hi,unknown,sample_9443
004653.wav,"कबीर कुछ और शब्द-पदों का इस्तेमाल करते हैं जैसे शब्द और शून्य , यह अभिव्यंजनाएँ योगी परंपरा से ली गईं हैं|",hi,unknown,sample_4686
000443.wav,छत्रपति राजाराम महाराज के कार्यकाल में कृष्णाजी अनंत सभासद ने यह बखर लिखी । ,hi,unknown,sample_445
009592.wav,केवट का कहना है कि कौव्वों ने यह समझा कि मैंने उसे मारा है।,hi,unknown,sample_9666
020521.wav,"बिल्कुल, आप जब तक चाहें इसे अपने पास रख सकते हैं।",hi,unknown,sample_20676
019212.wav,बख्तयार खलजी ने विश्वप्रसिद्ध नालंदा विश्वविद्यालय का समृद्ध ग्रंथालय जला डाला ।,hi,unknown,sample_19355
009650.wav,एक छाता लीजिए और इसे खोलिए| कागज़ को काटकर लगभग दस से पंद्रह तारे बनाइए| छाते की केन्द्रीय छड़ की स्थिति पर एक तारा चिपकाइए|,hi,unknown,sample_9724
019436.wav,राजस्थान के बूंदी जिले के ग्राम काछोला के तालाब में डूबने से दो किशोरों की मौत हो गई,hi,unknown,sample_19581
005745.wav,'ॐ' शब्द के उच्चारण करने से उत्पन्न हुई तरंगे दिमाग को शांत करने में सहायक होती है,hi,unknown,sample_5786
015748.wav,रोपण वाले वृक्ष सामान्यतः उसी स्पीशीज़ के होते हैं जो उस वन में पाए जाते हैं| हमें कम से कम उतने वृक्ष तो लगाने ही चाहिए जितने हम काटते हैं|,hi,unknown,sample_15868
017439.wav,बेरूत में बीबीसी के जिम म्योर के मुताबिक़ चलाबी इराक़ के सबसे विवादास्पद और रंगीन नेताओं में से एक माने जाते थे।,hi,unknown,sample_17569
015846.wav,"कार्यक्रम का आयोजन रजा अब्बास, मोहम्मद नकवी, शौकत अब्बास ने किया था",hi,unknown,sample_15967
011952.wav,इस योजना से किसान नकदी फसलों को उगाकर अपनी जीवन शैली बदल रहे हैं.,hi,unknown,sample_12043
000930.wav,इसलिए उसने आदिलशाही के बलवान और अनुभवी सरदार अफजल खान को शिवाजी महाराज पर आक्रमण करने को कहा । ,hi,unknown,sample_937
020997.wav,अब रविवार सुबह सूर्योदय के दौरान छठ पूजा का ऊर्ध्वागामी अर्घ्य दिया जाएगा।,hi,unknown,sample_21153
008768.wav,इस परिप्रेक्ष्य में यूरोपीय संघ ने इस्राईली संसद में पारित क़ानून पर चिंता जतायी और इसे संयुक्त राष्ट्र संघ के प्रस्तावों का उल्लंघन बताया ।,hi,unknown,sample_8836
018214.wav,वहीं ललित जी ने भी ब्लोगिंग की ताकत पर अपनी राय रखी,hi,unknown,sample_18350
011121.wav,इसमें यूजर को वर्चुअल पौधा दिया जाता है जो आपके पानी पीने से बड़ा होता है,hi,unknown,sample_11204
014731.wav,सढौरा के विधायक राजपाल भूखड़ी ने जनसभा में बोलते हुए कहा कि वे रामकिशन के सहयोग से ही साढौरा के विधायक हैं,hi,unknown,sample_14846
011739.wav,"निस्संदेह, ऋतिक रोशन ने स्क्रीन पर अपनी उपस्थिति के साथ प्रशंसकों के दिल्कों जीत लिया है।",hi,unknown,sample_11828
013791.wav,"सरसता अगर कहीं किसी डूंड् में भी दबीछिपी हो, वसंत उसमें इतनी ऊर्जा भर देता है कि वह हरीतिमा बनकर फूट पड़ती है।",hi,unknown,sample_13896
020918.wav,अफ्रीका की तरफ से सबसे ज्यादा विकेट ड़्वायन प्रीटोरियस और क्रिस मोरिस ने लिया,hi,unknown,sample_21074
019790.wav,ग्लोमस जीनस के बहुत से सदस्य माइकोराइज़ा बनाते हैं|,hi,unknown,sample_19937
002012.wav,इसके लिए पुनर्योगज डीएनए के अभिव्यक्त होने की आवश्यकता होती है|,hi,unknown,sample_2025
017298.wav,"सबसे पहले नाटक का सूत्रधार विघ्नहर्ता गणेश जी का आवाहन करता है| दशावतारी नाटक के पात्रों का अभिनय, रंगभूषा, वेशभूषा पारंपरिक होती है|",hi,unknown,sample_17427
007612.wav,राधा के अवचेतन मन में बैठी राधा और कृष्ण तथा चेतनावस्था में स्थित राधा और कृष्ण| यहाँ अवचेतन मन में बैठी राधा चेतनावस्था में स्थित राधा को संबोधित करती है|,hi,unknown,sample_7670
016029.wav,स्वेच्छ घात के बहुपद समीकरणों से निरूपित वक्रों और तलों का अध्ययन बीजीय ज्यामिति में किया जाता है।,hi,unknown,sample_16150
019262.wav,"नैथोस्टोमाटा इसमें मछलियाँ, उभयचर एम्फीबिया, सरीसृप, पक्षी तथा स्तनधारी प्राणी शामिल हैं।",hi,unknown,sample_19405
021678.wav,सीतापुर जि़ले के ब्रम्हावली गाँव के स्वतंत्रता संग्राम सेनानी एक सौ चार वर्षीय हनुमान प्रसाद अवस्थी गर्मी से बेहाल हैं,hi,unknown,sample_21840
006565.wav,स्वराज्य के विरुद्ध विद्रोह करने वाले तथा सामान्य प्रजा को कष्ट पहुँचाने वाले वतनदारों अथवा जागीदारों को कठोर दंड दिया ।,hi,unknown,sample_6611
019792.wav,"प्रमुख मंच पर भजनों का नेतृत्व जान्हवी हैरिसन, गोपीभाव देवी दासी और श्रील प्रभुपाद के शिष्यो ने किया।",hi,unknown,sample_19939
016391.wav,इसके साथ ही बाउण्ड्रीवाल निर्माण कार्य आज से प्रारम्भ हो गया।,hi,unknown,sample_16514
011173.wav,इसके परिणामस्वरूप यह कक्षीय गति करते समय अपने पृष्ठ पर लुढ़कता सा प्रतीत होता है|,hi,unknown,sample_11257
007836.wav,इसके बाद हम गए हीरोज़ स्क्वायर जिसे दुनिया के सबसे बड़े आउटडोर स्केटिंग स्टेडियम के लिए भी जाना जाता है।,hi,unknown,sample_7894
003362.wav,"प्राकृतिक महाअणु : पॉलीसैकराइड, प्रोटीन और न्युक्लिक अम्ल ये प्राकृतिक महाअणु, सजीवसृष्टी के आधारस्तंभ है|",hi,unknown,sample_3384
012967.wav,आज इक्कीसवीं सदी में भी दिल्ली जैसे शहर में इन गोलबंद ढोंगियों के धत्कर्मों से लोगों का सिर शर्म से झुक जाता है।,hi,unknown,sample_13069
010136.wav,गाय की हालत को देख केयर टेकर करुआ ने अंतिम संस्कार के लिए मरने से पहले ही गढ्डा खोद दिया।,hi,unknown,sample_10212
018020.wav,कानपुर मे बिल्हौर मे एक सड़क हादसे मे पांच लोगों की मौत हो गई,hi,unknown,sample_18153
001142.wav,मेरे विचार में अच्छी उपज प्राप्त करने के लिए नयी तकनीक एवं जागरूकता की आवश्यकता है|,hi,unknown,sample_1150
020360.wav,अब इन अधिवासों के आकार बढ़कर वे सघन बन गए हैं| इन अधिवासों के विकास के मुख्य कारण निम्नलिखित हैं|,hi,unknown,sample_20514
020502.wav,कइ स्थानों पर बड़े कक्ष दिखाइ देते हैं जिन्हें कारखाना अथवा शिल्पकारों की कार्यशाला कहते हैं|,hi,unknown,sample_20657
015008.wav,"इसमें सामाजिक विद्रूपताओं, भटकाव के कारकों और चुस्तदुरुस्त पुलिस की भूमिका, मीडिया की पारदर्शिता के चुभते सवालों के जवाब मिलते हैं।",hi,unknown,sample_15124
015435.wav,इस प्रकार बकाएदारों से वसूली के साथ ही आरडीए इन दिनों अपने प्रोजेक्टों को जल्द पूरा करने में लगी हुई है,hi,unknown,sample_15554
016744.wav,इन पर्यटन स्थलों का वर्गीकरण पर्यटन के किन प्रकारों में किया जा सकता है इस पर सहपाठियों से चर्चा कीजिए और वर्गीकरण करके दिखाइए|,hi,unknown,sample_16870
018455.wav,"अपने आस-पास सुनाई देने वाली ध्वनियों की एक सूची बनाइए| अपने विद्यालय के संगीत कक्ष में आप बाँसुरी, तबला, हारमोनियम आदि वाद्य यंत्रों की ध्वनियाँ सुनते हैं |",hi,unknown,sample_18592
003135.wav,चश्मे: निकट दृष्टिदोष का निराकरण करने के लिए अवतल लेंस का उपयोग करते है|,hi,unknown,sample_3155
006991.wav,शेयर बाजार और प्रवासी भारतीयों द्वारा भेजे जा रहे डॉलर से हमारा विदेशी मुद्रा भण्डार बढ़ा है,hi,unknown,sample_7043
019942.wav,इसी काल में उत्तरी भारत में विष्णु और शिव जैसे देवताओं की उपासना मंदिरों में की जाती थी जिन्हें शासकों की सहायता से निर्मित किया जाता था|,hi,unknown,sample_20091
018627.wav,कमल पानी में रहते हुए भी निर्मल और निर्लेप रहता है,hi,unknown,sample_18766
017859.wav,"नागभद्र के दूसरे भाई वज्रभद्र, क्रीटभद्र, चंद्रभद्र, रोरभद्र, कोकभद्र, तमालभद्र, मेपभद्र, पुलिंगभद्र, पीढ़ी दर पीढ़ी राजा हुए।",hi,unknown,sample_17990
001824.wav,ऐसे में आप मॉर्निंग वॉक से वापस आकर चने और सोयाबीन के अंकुरित दानें खा सकते हैं,hi,unknown,sample_1837
010082.wav,खेल और ग्रीक लोगों के बीच का संबंध प्राचीन समय से है| ग्रीकों ने खेलों को नियमित और सुसंगठित स्वरूप प्रदान किया |,hi,unknown,sample_10157
003260.wav,शिवाजी महाराज ने इस पद्धति को रद्द कर दिया । ,hi,unknown,sample_3282
010214.wav,"इनमें से कुछ यानों ने ग्रहों की परिक्रमा की, कुछ यान ग्रहों पर उतरे तो कुछ ग्रहों के नजदीक से उनका निरीक्षण कर आगे निकल गए|",hi,unknown,sample_10291
004021.wav,बहुत से फलों में होनेवाला स्वाद यह उसमें स्थित विशिष्ट इस्टर के कारण होता है|,hi,unknown,sample_4045
020623.wav,"उपन्यास के पात्र हैं दस वर्ष का जॉर्ज, उसकी दोस्त ऐनी, जॉर्ज के मातापिता, ऐनी के पिता इरिक, जॉर्ज का प्यारा पालतू सुअर फ्रेडी।",hi,unknown,sample_20778
003501.wav,महिष्कुची में बीजेपी के पोलिंग एजेंट प्रभात अधिकारी पर हमला हुआ है।,hi,unknown,sample_3525
002659.wav,व्यापारी अक्सर मज़बूत सामुदायिक अथवा बंधुत्व के संबंधों से जुड़े होते थे और अपनी जाति तथा व्यावसायिक संस्थाओं के माध्यम से संगठित रहते थे|,hi,unknown,sample_2678
017515.wav,चेहरे के दागधब्बों या फिर सांवली स्कीन को निखारने के लिए भी लौंग लाभकारी है,hi,unknown,sample_17645
013750.wav,चाय से शरीर में आयरन एब्जॉर्ब करने की क्षमता कम हो जाती है,hi,unknown,sample_13855
010517.wav, सपना चौधरी का नया डांस वीडियो धमाल मचा रहा है।,hi,unknown,sample_10595
001820.wav,पादपों के लिए यह समस्या विशेष रूप से गंभीर है; क्योंकि वे अपने परभक्षियों से दूर नहीं भाग सकते जैसा कि प्राणी कर सकते हैं|,hi,unknown,sample_1833
007462.wav,"कई पारिस्थितिकी वैज्ञानिक संपूर्ण जीवमंडल को विश्व पारितंत्र के रूप में देखते हैं, जिसमें पृथ्वी के सभी स्थानीय पारितंत्र समाहित होते हैं|",hi,unknown,sample_7519
005625.wav,"विद्युत चालन करने वाले अधिकांश द्रव अम्लों, क्षारकों तथा लवणों के विलयन होते हैं|",hi,unknown,sample_5665
017816.wav,पांडे के सामने बसपा ने मोहम्मद बज़्मी सिद्दकी को चुनावी मैदान में उतारा था।,hi,unknown,sample_17947
019816.wav,"छल के व्यूह में छिपकर लक्ष्य तक पहुँचने को साहित्य लक्ष्य प्राप्ति नहीं मानता जो अपने पथ की सभी प्रत्यक्ष-अप्रत्यक्ष बाधाओं को चुनौती देता हुआ, सभी आघातों को हृदय पर झेलता हुआ लक्ष्य तक पहुँचता है|",hi,unknown,sample_19964
007065.wav,उपरोक्त छायाचित्रों पर आपने चर्चा की होगी और उन्हें पहचान भी लिया होगा क्योंकि इनकी कई भारतीय प्रजातियों से समानता है|,hi,unknown,sample_7117
009343.wav,"सुरेंद्र पाल, पृथ्वी ज्युठ्सी, नवनी परिहार, अनंग देसाई, शिशिर शर्मा जैसे ऐक्टर इस शो का हिस्सा होंगे।",hi,unknown,sample_9415
012337.wav,प्रत्येक सूफी दरगाह के कुछ विशिष्ट लक्षण होते थे|,hi,unknown,sample_12433
004670.wav,कौल सिंह ठाकुर ने कहा है कि कर्मचारियों के भत्तों की किस्तें लंबित पड़ी हैं।,hi,unknown,sample_4703
009429.wav,क्या आपको लगता है कि उसका विवरण उसके पक्ष को सुदृढ़ करने में सहायक होता|,hi,unknown,sample_9501
005477.wav,"खूब पानी और पेय पदार्धों का सेवन करें, हल्के रंगों के सूती वस्त्र पहनें और ठंडे पानी से स्नान करें",hi,unknown,sample_5517
021730.wav,"प्रवास वह परिघटना है जिसमें किसी स्पीशीज़ का अपने आवास से किसी अन्य आवास में हर वर्ष की विशेष अवधि में, विशेषकर प्रजनन हेतु चलन होता है|",hi,unknown,sample_21892
015671.wav,अभी-अभी मराठी भाषा में मलखम का इतिहास प्रकाशित हुआ है| व्यायाम पर कोश पाया जाता है|,hi,unknown,sample_15791
001857.wav,क्नैसेट के इस सदस्य ने यह बात इस्राईल की ओर से सीरिया पर हमले की प्रतिक्रिया में कही है।,hi,unknown,sample_1870
002283.wav,आपके विचार में उन जीवों में कोशिकाओं की आक्रुति कैसी होगी जिनमें लाखों कोशिकाएँ होती हैं|,hi,unknown,sample_2299
020466.wav,रिपोर्ट के मुताबिक उस दीवार को स्थानीय टेक्स्टाइल शॉप के मालिक ने बनवाई थी,hi,unknown,sample_20621
013393.wav,"बेरोजगारी, महँगाई और शहरी मतदाताओं की दूसरी दिक्क़तों को ठीक करने में बीजेपी नाकाम रही",hi,unknown,sample_13497
006440.wav,"समष्टियाँ जिस आवास में रहती हैं उसमें अपनी जनन योग्यता, जिसे डार्विनी योग्यता भी कहा जाता है, को अधिकतम बनाने के लिए विकसित होती है |",hi,unknown,sample_6484
006032.wav,पीयूष ने फातिमा स्कूल तथा लिटिल फ्लावर चिल्ड्रेन स्कूल से {10}{दस} वीं परीक्षा उत्तीर्ण की।,hi,unknown,sample_6074
000387.wav,"पार्टी ने कहा कि लोग मोदी की पहली डींग 'कश्मीरियत, जम्हूरियत और इन्सानियत' की हकीकत के सबसे अच्छे पारखी हैं।",hi,unknown,sample_389
001629.wav,राजनीतिक विश्लेषकों की मानें तो इन राज्यों में कांग्रेस के प्रदर्शन में कोई खास सुधार होता नहीं दिख रहा है,hi,unknown,sample_1639
011778.wav,इसके बाद मानव कल्याण के लिए बाबा ने सात वचन सतनाम पंथ का सप्तसिध्दांत दिया.,hi,unknown,sample_11867
021183.wav,उन्होंने इस पैसे को अपने ट्र्स्ट में ही जोड़ दिया और दो ट्रस्टी बनाए,hi,unknown,sample_21339
013852.wav,"धर्म की स्थापना हेतु जन्मे श्रीकृष्ण को धर्म स्थापना की कार्यसिद्धि हेतु साम, दाम, दण्ड, भेद किसी उपाय को अपनाने में संकोच नहीं।",hi,unknown,sample_13958
007719.wav,"इस मामले में सबसे तेज़ था नेटफ्लिक्स जिसने विकी कौशल और अंगीरा धर के साथ, लव पर स्क्वैयर फुट रिलीज़ की।",hi,unknown,sample_7777
007545.wav,इनडोर स्टेडियम का डम्पिंग यार्ड में तब्दील हो जाना दुर्भाग्यपूर्ण एवं खेल प्रतिभाओं के साथ खिलवाड़ है।,hi,unknown,sample_7603
011382.wav,नयी पीढ़ी पुराने मूल्यों को तो काट फेंकना चाहती है पर नये मूल्यों के नाम पर केवल पश्चिमी मूल्यों को ही जानती-पहचानती है|,hi,unknown,sample_11467
004659.wav,"साहो में नील नितिन मुकेश, चंकी पांडे, जैकी श्रॉफ, मंदिरा बेदी, एलविन शर्मा, महेश मांजरेकर जैसे कलाकार भी हैं।",hi,unknown,sample_4692
012498.wav,‘जोडोनिया धन उत्तम व्यवहारे । उदास विचारे वेच करी ।।’ इन पंक्तियों में उनके विचारों का सार बताया जा सकता है ।,hi,unknown,sample_12594
009102.wav,अंतिम चार यानों ने वहाँ के पत्थरों के नमूने पृथ्वी पर स्थित प्रयोगशालाओं में अध्ययन करने के लिए लाए| ये अभियान मानवरहित थे|,hi,unknown,sample_9173
010059.wav,दृश्य कला में चित्रकला और शिल्पकला का समावेश होता है| चित्रकला द्विमितीय होती है|,hi,unknown,sample_10134
001843.wav,ये गाना आपको कहीं ना कहीं रश्के कमर की याद दिलाएगा,hi,unknown,sample_1856
018882.wav,इसकी तुलना में ब्राज़ील द्वारा भारत में किया गया निवेश कम है|,hi,unknown,sample_19023
016586.wav,"भ्रूण की वह अवस्था जिसमें उसके सभी शारीरिक भाग विकसित होकर पहचान योग्य हो जाते हैं तो उसे गर्भ कहते हैं| मनुष्य, गाय एवं कुत्ते जैसे जंतु जो शिशु को जन्म देते हैं, उन्हें जरायुज जंतु कहते हैं|",hi,unknown,sample_16710
003869.wav,"नए वित्तीय वर्ष में डियोडरेंट्स, रूम फ्रैशनर, परफ्यूम, आफ्टर शेव, स्मार्ट वॉच फुटवियर और धूप के चश्मे के दाम बढने वाले हैं।",hi,unknown,sample_3893
005055.wav,उत्तर प्रदेश सरकार ने राज्य को दिमागी बुखार से मुक्त हो जाने का दावा किया है,hi,unknown,sample_5091
005890.wav,"इसलिए, स्पर्धा को एक ऐसे प्रक्रम के रूप में परिभाषित किया जा सकता है, जिसमें एक जाति की योग्यता दूसरी जाति की उपस्थिति में महत्त्वपूर्ण रूप से घट जाती है|",hi,unknown,sample_5931
014377.wav,इस शब्द का धार्मिक संदर्भ में प्रयोग बहुत बाद की बात है|,hi,unknown,sample_14488
020843.wav,"चन्दन की लकड़ी फूलों का हार, अगस्त का महीना सावन की फुहार, भैया की कलाई बहन का प्यार, मुबारक हो आपको रक्षाबन्धन का त्यौहार",hi,unknown,sample_20999
016716.wav,इस कारण हमें सूर्य क्षितिज पर आने के पहले ही दिखाई देने लगता है|,hi,unknown,sample_16842
003809.wav,"अशुद्ध जल से मृदा भी प्रभावित होती है, जिसके कारण उसकी अम्लीयता तथा क्रुमियों की वृद्धि में भी परिवर्तन हो जाता है",hi,unknown,sample_3833
019809.wav,इन सभी मुद्दों का विचार करते हुए देश के हर किसान ने जीरो बजट प्राकृतिक खेती एवं आध्यात्मिक खेती को स्वीकार करना चाहिए.,hi,unknown,sample_19957
000936.wav,यह किस प्रकार जलाई जाती है? आपको कागज़ के टुकड़े को जलाने का अनुभव अवश्य होगा| जब जलती हुई माचिस की तीली इसके पास लाते हैं तो क्या यह जल उठता है? ,hi,unknown,sample_943
010652.wav,तेल और पेट्रोल में लगी आग बुझाने हेतु भी जल का उपयोग उचित नहीं होता| क्या आपको याद है कि जल तेल से भारी होता है| अतः यह तेल के नीचे चला जाता है और तेल ऊपर जलता रहता है|,hi,unknown,sample_10731
001775.wav,अब उन दोनों सिद्धांतों का तार्किक खंडन-मंडन किया जाता है ।,hi,unknown,sample_1787
019486.wav,साइंस फिक्शन कॉमेडी अक्सर वर्तमान समाज पर व्यंग्य और आलोचना करती है।,hi,unknown,sample_19631
003745.wav,क्या कभी आपने सोचा है कि हम विभिन्न वस्तुओं को कैसे देख पाते हैं|,hi,unknown,sample_3769
017374.wav,इसके साथ ही पीएम मोदी ने विपक्षी पार्टी कांग्रेस के बारे में बात करते हुए कहा कि कांग्रेस में प्राथमिक ज्ञान का अभाव है ।,hi,unknown,sample_17503
005444.wav,कॉन्ट्रैक्टर फल के पकने से पहले तोड़कर उन्हें कृत्रिम रूप से पकाने के लिए कैल्शियम कार्बाइड का इस्तेमाल करते हैं,hi,unknown,sample_5484
021347.wav,मुख्यमंत्री सर्वानंद सोनोवाल ने रविवार की शाम को डिब्रूगढ़ से सिलचर के बीच चलने वाली साप्ताहिक सिलचर एक्प्रेस को हरी झंडी दिखाकर रवाना किया,hi,unknown,sample_21503
013970.wav,इन कैयलात का इज़हार साबिक़ा रियासती वज़ीर टी जीवन रेड्डी ने आज दोपहर अपने घर पर प्रेस कांफ्रेंस को मुख़ातब करते हुए किया।,hi,unknown,sample_14077
001876.wav,इसके अतिरिक्त सात अन्य ग्रह हैं जो सूर्य की परिक्रमा करते रहते है|,hi,unknown,sample_1889
003761.wav,"हमारे आस-पास जितने ज्यादा पौधें होंगे, उतना वातावरण शुद्ध होता है",hi,unknown,sample_3785
020473.wav,सूर्य की किरणें वायुमंडल से गुजरने के पश्चात् पृथ्वी की सतह को गरम करती हैं|,hi,unknown,sample_20628
003053.wav,"शिलांग में कर्फ्यू में ढील नहीं, इंटरनेट और मोबाइल पर भी रोक बरकरार है।",hi,unknown,sample_3073
013655.wav,दो मिशन में भारतीय अंतरिक्ष अनुसंधान संगठन इसरो ने पीएस का ऑर्बिटल प्लेटफॉ़र्म के रूप में इस्तेमाल करने का प्रयोग भी किया।,hi,unknown,sample_13760
013147.wav,अब स्टूल को उलटा कीजिए जिससे कि इसकी सीट रेत की क्यारी पर टिके| स्टूल अब जिस गहराई तक धँसता है उसे नोट कीजिए|,hi,unknown,sample_13249
020493.wav,एकलक के स्वरूप और संरचना के प्रकार के अनुसार बहुलकों को विविध प्रकार के गुणधर्मप्राप्त होते हैं|,hi,unknown,sample_20648
004616.wav,इस दौरान हमें इस बात का ध्यान प्राय: कम ही रहा है कि इसका दुष्प्रभाव क्या हो सकता है ! आज परिणाम हम सबके सामने हैं|,hi,unknown,sample_4649
015813.wav,कान्होजी आंग्रे मराठी नौसेना का प्रमुख था । उसने ताराबाई का पक्ष लिया और शाहू महाराज के प्रदेशों पर हमले किए । ,hi,unknown,sample_15934
003322.wav,इस प्रकार संसार का सारा वांग्मय ओम की मधुर ध्वनि का राग गाता सा जान पड़ता है।,hi,unknown,sample_3344
019883.wav,"अतिंम प्रस्तुति तरंगम नृत्य की थी, जिसमें श्रीकृष्ण की लीलाओं का वर्णन, बाल स्वरूप में पूतना वध का सजीव अभिनय कलाकारों द्वारा प्रस्तुत किया गया।",hi,unknown,sample_20031
003312.wav,'उल्फा या युनाइटेड लिबरेशन फ्रन्ट ऑफ असम' भारत के पूर्वोत्तर राज्य असम में सक्रिय एक प्रमुख आतंकवादी और उग्रवादी संगठन हैं।,hi,unknown,sample_3334
021673.wav,"इसके अतिरिक्त सिंचाई के अन्य साधन नहर, कुऑं, तालाब एवम ट्यूबवेल आदि हैँ.",hi,unknown,sample_21835
020332.wav,ज्ञानप्रकाश ने आगजनी में वर्दीवाले गुंडों की सामने भी तस्वीरें खींचीं ।,hi,unknown,sample_20486
019478.wav,हे कनुप्रिया... आज यदि कृष्ण युद्ध की इस हड़बड़ाहट में तुम और तुम्हारे प्यार से अपरिचित होकर तुमसे दूर चले गए हैं तो तुम्हें उदास नहीं होना चाहिए|,hi,unknown,sample_19623
012744.wav,डाक्टरों के मुताबिक उसके दिमाग का इन्फेंक्शन खत्म हो गया है,hi,unknown,sample_12843
012872.wav,बीदर मे अरबी और फारसी विद्याओं के अध्ययन हेतु मदरसा स्थापित किया । महमूद गवाँ के पश्चात बहमनी सरदारों में गुटबंदी बढ़ने लगी ।,hi,unknown,sample_12972
011596.wav,"आंतरराष्ट्रीय अवकाशस्थानक , हबल दूरबीन ये भी इसी प्रकार की कक्षओं में परिभ्रमण करते हैं|",hi,unknown,sample_11683
008211.wav,"धोनी ने कहा, ""ऐसा होता तो माइकल फेल्प्स को पांच ओलंपिक स्वर्ण पदक जीतने के बाद संन्यास ले लेना चाहिए था""।",hi,unknown,sample_8272
011432.wav,"जौकी, अंधविश्वासी नहीं हैं पर तबस्सुम, सभी विश्वासों में यकीन करती हैं।",hi,unknown,sample_11518
017741.wav,"बच्चू की मौके पर ही मौत हो गई, जब तक लोग इकट्ठा हो पाते, तब तक आरोपी फरार हो चुका था",hi,unknown,sample_17871
016019.wav,"चौथे मिनट में हंगरी के लासज्लो क्लेनहेस्लेर ने भी गेंद को गोलपोस्ट में डालना चाहा, लेकिन नाकामयाब रहे।",hi,unknown,sample_16140
001518.wav,यदि आप पिछले क्रियाकलाप को याद करें तो उसके आधार पर आप पादप कोशिका एवं जंतु कोशिका की संरचना की तुलना कर सकते हैं|,hi,unknown,sample_1528
020837.wav,"उन्होंने जिराफ़ का उदाहरण दिया, जिसमें ऊँचे पेड़ों के फ़ुनगियों की पत्तियों को चरने के लिए अपने गर्दन की लंबाई बढ़ाकर अनुकूलन किया|",hi,unknown,sample_20993
004493.wav,"इस समस्या का समाधान है राशनिंग, वर्गीकरण, खपत घटाना और भण्डारण क्षमता में भारी वृध्दि करना",hi,unknown,sample_4524
003113.wav,पिछले सप्ताह उनकी कुछ तस्वीरें सामने आईं जिसमें वे प्योनग्यांग स्थित मैंग्योंग्द फैक्टरी का दौरा करने गए थे।,hi,unknown,sample_3133
016567.wav,विशेष परिवर्तनशील समुदायों को क्रमकी चरण या क्रमकी समुदाय कहा जाता है|,hi,unknown,sample_16691
016295.wav,"इस अवसर पर अवतार सिंह , साहिब सिंह संधू, गुरनाम सिंह, सहित कई गणमान्य उपस्थित थे",hi,unknown,sample_16418
011835.wav,जब वह वापस आया तो स्थानीय शासक ने निर्देश दिए कि उसकी कहानियों को दर्ज किया जाए|,hi,unknown,sample_11925
002867.wav,रेल मार्गों के विकास के कारण यात्री एवं माल परिवहन सुलभ हो गया है|,hi,unknown,sample_2886
